Issuer,ASVI,mean_SVI,week_-9,week_-8,week_-7,week_-6,week_-5,week_-4,week_-3,week_-2,week_-1,week_0,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,Trade_Date
Intellia Therapeutics,0.5776341338834152,34.125,36.0,30.0,0.0,25.0,0.0,18.0,73.0,78.0,49.0,100.0,61.0,37.0,43.0,44.0,31.0,0.0,25.0,32.0,27.0,2016-05-06
Intellon,0.600773594774402,26.25,14.0,13.0,13.0,20.0,13.0,57.0,26.0,37.0,31.0,100.0,27.0,32.0,80.0,24.0,12.0,18.0,29.0,6.0,23.0,2007-12-13
Intelsat S.A.,0.0,36.125,0.0,98.0,0.0,0.0,95.0,0.0,0.0,96.0,0.0,0.0,0.0,98.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,2013-04-18
InterPrivate Acquisition,14.946912992035967,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.0,15.0,15.0,15.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,2020-02-04
InterXion Holding N.V.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-01-28
Intercept Pharmaceuticals,0.39589547027891614,19.75,9.0,9.0,18.0,18.0,44.0,17.0,0.0,26.0,26.0,100.0,66.0,16.0,8.0,16.0,16.0,0.0,16.0,8.0,24.0,2012-10-11
Interchange,0.0767337851683676,81.75,79.0,80.0,78.0,83.0,66.0,88.0,83.0,88.0,88.0,77.0,78.0,81.0,64.0,68.0,71.0,60.0,60.0,76.0,58.0,2004-10-18
IntercontinentalExchange,15.319588176962746,8.875,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,45.0,100.0,13.0,0.0,0.0,25.0,14.0,15.0,0.0,0.0,0.0,2005-11-15
Intercorp Financial Services,15.640060011305629,10.75,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,62.0,100.0,25.0,13.0,0.0,50.0,0.0,12.0,0.0,0.0,12.0,2019-07-19
Interline Brands,1.3454717749332672,31.25,0.0,51.0,89.0,0.0,37.0,0.0,25.0,0.0,48.0,24.0,58.0,34.0,24.0,22.0,22.0,0.0,22.0,22.0,21.0,2004-12-15
Intermolecular,0.4023449188560426,58.75,46.0,51.0,50.0,58.0,48.0,56.0,57.0,70.0,80.0,87.0,57.0,100.0,93.0,72.0,31.0,18.0,38.0,51.0,72.0,2011-11-18
International Securities Exchange,-0.27510321007616767,38.625,51.0,31.0,62.0,77.0,31.0,0.0,30.0,48.0,30.0,100.0,0.0,0.0,42.0,21.0,28.0,57.0,42.0,29.0,0.0,2005-03-08
Internet Brands,0.528844004809824,43.875,31.0,30.0,75.0,30.0,45.0,29.0,35.0,51.0,56.0,100.0,49.0,60.0,75.0,55.0,51.0,35.0,32.0,33.0,46.0,2007-11-16
Intersect ENT,0.7276331752454941,37.0,18.0,10.0,10.0,39.0,10.0,69.0,60.0,39.0,59.0,100.0,69.0,10.0,39.0,19.0,19.0,28.0,37.0,65.0,46.0,2014-07-24
Intersections,-0.07350244998171807,64.25,64.0,40.0,77.0,63.0,61.0,46.0,100.0,68.0,59.0,38.0,83.0,65.0,52.0,88.0,38.0,30.0,66.0,75.0,61.0,2004-04-29
IntraLase,0.90344233627826,34.0,52.0,0.0,33.0,0.0,93.0,0.0,74.0,14.0,58.0,44.0,52.0,69.0,16.0,42.0,20.0,78.0,14.0,79.0,52.0,2004-10-06
Intrawest Resorts Holdings,15.363073279446223,12.75,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-31
Intrepid Potash,3.0910329079536667,4.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,22.0,100.0,18.0,6.0,6.0,2.0,6.0,6.0,7.0,7.0,7.0,2008-04-21
Intrexon,1.1631502598059695,20.375,6.0,12.0,8.0,15.0,10.0,42.0,23.0,13.0,40.0,100.0,40.0,20.0,16.0,11.0,15.0,13.0,15.0,18.0,12.0,2013-08-08
InvenSense,0.1541506203034717,21.5,27.0,22.0,27.0,31.0,26.0,14.0,7.0,17.0,28.0,100.0,28.0,30.0,27.0,27.0,20.0,36.0,28.0,35.0,22.0,2011-11-16
Invesco Mortgage Capital,14.731801689838349,6.25,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,50.0,51.0,25.0,26.0,51.0,0.0,0.0,26.0,0.0,0.0,2009-06-26
Invitae,0.7084144965136137,39.0,30.0,44.0,14.0,16.0,44.0,63.0,34.0,31.0,66.0,100.0,65.0,65.0,48.0,48.0,17.0,28.0,50.0,29.0,37.0,2015-02-12
Invitation Homes,-0.009950328872970537,49.25,55.0,53.0,39.0,32.0,48.0,70.0,56.0,46.0,50.0,100.0,53.0,52.0,53.0,84.0,60.0,54.0,54.0,61.0,62.0,2017-02-01
Invuity,1.2001918177639683,47.875,18.0,100.0,18.0,35.0,6.0,35.0,12.0,89.0,88.0,53.0,35.0,30.0,12.0,6.0,24.0,36.0,18.0,29.0,18.0,2015-06-15
Iomai,1.9636086515940767,18.375,31.0,0.0,0.0,35.0,39.0,16.0,0.0,0.0,57.0,100.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,39.0,0.0,2006-02-01
Isilon Systems,1.598855383170886,29.0,0.0,41.0,0.0,40.0,19.0,19.0,0.0,19.0,94.0,38.0,0.0,24.0,0.0,18.0,53.0,52.0,0.0,17.0,17.0,2006-12-14
Iterum Therapeutics plc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-25
Ivivi Technologies,15.483217567201578,6.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,52.0,0.0,0.0,100.0,0.0,0.0,48.0,0.0,0.0,0.0,2006-10-18
J. Crew Group,16.108045416114916,12.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,2006-06-27
J.JILL,0.4020923567444692,52.25,63.0,55.0,54.0,43.0,45.0,65.0,41.0,41.0,74.0,97.0,71.0,55.0,82.0,64.0,59.0,66.0,59.0,60.0,77.0,2017-03-08
JAMDAT Mobile,0.5436152136141734,22.875,19.0,0.0,0.0,36.0,34.0,17.0,17.0,48.0,31.0,31.0,78.0,0.0,0.0,35.0,61.0,22.0,17.0,60.0,42.0,2004-09-28
JAVELIN Mortgage Investment,15.274125813221904,7.125,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,43.0,100.0,14.0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,0.0,2012-10-03
JD.com,0.836247588303423,14.25,20.0,14.0,10.0,8.0,12.0,13.0,13.0,14.0,30.0,100.0,37.0,23.0,25.0,21.0,13.0,16.0,21.0,16.0,10.0,2014-05-22
JED Oil,16.034714150714915,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-04-05
JER Investors Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.0,0.0,100.0,0.0,0.0,0.0,91.0,0.0,0.0,2005-07-13
JGWPT Holdings,0.0,9.625,0.0,25.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,99.0,100.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2013-11-08
JMP Group,16.118095750958314,15.75,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,91.0,0.0,46.0,0.0,0.0,45.0,0.0,0.0,69.0,23.0,2007-05-10
Jackson Hewitt Tax Service,14.648420115681892,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,47.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,23.0,44.0,2004-06-21
Jaguar Animal Health,-14.346139397261567,11.0,17.0,0.0,0.0,18.0,36.0,0.0,17.0,17.0,0.0,87.0,17.0,17.0,35.0,35.0,52.0,0.0,0.0,18.0,36.0,2015-05-13
James River Group,-14.731801689838349,25.375,0.0,0.0,26.0,51.0,0.0,25.0,25.0,76.0,0.0,100.0,25.0,0.0,23.0,23.0,0.0,22.0,0.0,0.0,0.0,2005-08-08
James River Group Holdings,0.0,6.25,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,100.0,26.0,0.0,54.0,0.0,0.0,23.0,23.0,0.0,0.0,2014-12-12
Jamf Holding,14.690979711984754,4.625,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,24.0,100.0,13.0,15.0,0.0,7.0,11.0,11.0,0.0,2.0,2.0,2020-07-22
Jaws Acquisition,0.0,6.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,77.0,21.0,15.0,28.0,21.0,7.0,15.0,22.0,30.0,23.0,2020-05-14
Jazz Pharmaceuticals,0.3646428691436303,18.125,6.0,0.0,0.0,26.0,6.0,19.0,29.0,47.0,18.0,100.0,52.0,29.0,18.0,23.0,12.0,18.0,54.0,6.0,35.0,2007-05-31
Jensyn Acquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,20.0,0.0,0.0,41.0,0.0,0.0,0.0,21.0,2016-03-03
Jernigan Capital,14.403297778421795,15.875,0.0,0.0,0.0,0.0,19.0,54.0,0.0,36.0,18.0,100.0,57.0,0.0,0.0,0.0,0.0,37.0,37.0,37.0,37.0,2015-03-27
Jianpu Technology,14.346139397261567,5.375,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,17.0,100.0,76.0,42.0,25.0,34.0,0.0,0.0,17.0,17.0,0.0,2017-11-16
Jiayin Group,0.0,5.375,0.0,0.0,14.0,14.0,0.0,0.0,0.0,15.0,0.0,100.0,72.0,14.0,29.0,28.0,0.0,0.0,29.0,0.0,0.0,2019-05-10
JinkoSolar Holding,0.0,12.5,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,2010-05-14
Jive Software,0.5787365918720639,20.75,15.0,10.0,23.0,21.0,19.0,11.0,18.0,31.0,33.0,100.0,25.0,7.0,16.0,15.0,14.0,20.0,27.0,18.0,16.0,2011-12-13
Joint Corp. (The),15.404745967162468,18.875,0.0,0.0,51.0,0.0,51.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2014-11-10
Jones Energy,0.4139757108573603,42.5,30.0,36.0,38.0,40.0,43.0,49.0,40.0,35.0,59.0,100.0,37.0,30.0,43.0,42.0,42.0,38.0,38.0,46.0,50.0,2013-07-24
Jounce Therapeutics,0.0,25.625,25.0,18.0,18.0,37.0,7.0,7.0,88.0,12.0,18.0,100.0,53.0,60.0,35.0,41.0,6.0,34.0,46.0,29.0,30.0,2017-01-27
Jumei International Holding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,45.0,48.0,95.0,0.0,0.0,0.0,48.0,0.0,0.0,2014-05-16
Jumia,0.1335313651520007,46.5,47.0,45.0,44.0,42.0,43.0,46.0,49.0,51.0,52.0,64.0,61.0,47.0,48.0,47.0,51.0,51.0,50.0,48.0,57.0,2019-04-12
Juno Therapeutics,1.3581226587569457,15.75,7.0,4.0,4.0,11.0,8.0,39.0,15.0,10.0,35.0,97.0,45.0,32.0,36.0,46.0,24.0,25.0,19.0,18.0,20.0,2014-12-19
Jupai Holdings,16.097893045681612,19.5,0.0,0.0,0.0,0.0,0.0,39.0,19.0,0.0,98.0,100.0,0.0,0.0,0.0,19.0,0.0,19.0,19.0,19.0,18.0,2015-07-16
K12,0.016807116433142255,88.125,95.0,92.0,82.0,86.0,85.0,100.0,79.0,91.0,90.0,93.0,88.0,58.0,67.0,93.0,98.0,84.0,88.0,72.0,80.0,2007-12-12
K2M Group Holdings,15.319588176962746,11.375,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,45.0,45.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,50.0,2014-05-08
KAR Holdings,-0.6931469174021547,48.0,20.0,59.0,97.0,38.0,77.0,37.0,19.0,38.0,19.0,57.0,0.0,0.0,0.0,54.0,35.0,0.0,0.0,17.0,17.0,2009-12-11
KAYAK Software,0.8582267832048167,45.875,40.0,39.0,26.0,39.0,33.0,59.0,53.0,26.0,92.0,100.0,54.0,65.0,20.0,67.0,100.0,52.0,25.0,25.0,12.0,2012-07-20
KBL Merger Corp. IV,16.118095750958314,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,49.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,2017-06-02
KBR,0.021053404765209116,46.875,48.0,49.0,45.0,46.0,42.0,49.0,51.0,45.0,48.0,100.0,48.0,50.0,50.0,57.0,51.0,37.0,43.0,48.0,53.0,2006-11-15
KBW,0.08062972257342604,66.75,27.0,66.0,58.0,57.0,71.0,65.0,75.0,71.0,71.0,91.0,82.0,69.0,36.0,52.0,75.0,36.0,32.0,60.0,63.0,2006-11-08
KE Holdings,1.8971143182409365,3.625,4.0,1.0,0.0,1.0,1.0,2.0,7.0,7.0,10.0,100.0,25.0,27.0,12.0,12.0,8.0,8.0,5.0,6.0,5.0,2020-08-13
KKR Financial,1.0920546275441034,25.375,26.0,0.0,26.0,25.0,0.0,26.0,0.0,50.0,76.0,52.0,52.0,0.0,0.0,76.0,0.0,26.0,51.0,25.0,29.0,2005-06-23
KKR Real Estate Finance Trust,16.118095750958314,16.75,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,100.0,68.0,51.0,36.0,0.0,54.0,18.0,18.0,0.0,36.0,0.0,2017-05-05
KLR Energy Acquisition,15.687312888712007,24.625,0.0,0.0,0.0,33.0,0.0,0.0,0.0,99.0,65.0,98.0,33.0,67.0,33.0,100.0,33.0,0.0,0.0,34.0,0.0,2016-03-11
KMG AMERICA,14.690979711984754,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,100.0,59.0,0.0,25.0,0.0,45.0,22.0,0.0,23.0,0.0,2004-12-15
KNOT Offshore Partners LP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-04-10
KYTHERA Biopharmaceuticals,0.0,8.625,0.0,0.0,0.0,0.0,17.0,35.0,0.0,17.0,0.0,100.0,66.0,16.0,17.0,0.0,0.0,0.0,48.0,16.0,32.0,2012-10-11
Kadmon Holdings,0.7672543285387712,10.25,0.0,0.0,13.0,13.0,0.0,14.0,0.0,28.0,14.0,100.0,29.0,0.0,0.0,0.0,14.0,0.0,14.0,14.0,13.0,2016-07-27
Kala Pharmaceuticals,2.0003034692033252,22.125,15.0,23.0,0.0,0.0,0.0,15.0,46.0,8.0,85.0,100.0,90.0,30.0,15.0,30.0,15.0,22.0,22.0,7.0,14.0,2017-07-20
Kaleido Biosciences,1.1378324582319346,17.375,6.0,21.0,20.0,15.0,10.0,19.0,10.0,5.0,39.0,100.0,29.0,24.0,29.0,24.0,15.0,5.0,40.0,25.0,10.0,2019-02-28
KaloBios Pharmaceuticals,0.5978365916649997,18.5,0.0,0.0,0.0,22.0,0.0,23.0,42.0,41.0,20.0,100.0,20.0,20.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,2013-01-31
Kanbay International,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004-07-21
Karuna Therapeutics,1.098605622045887,1.125,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,8.0,5.0,3.0,4.0,6.0,1.0,4.0,1.0,1.0,2.0,2019-06-28
Karyopharm Therapeutics,-13.652992804936396,10.625,0.0,34.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,100.0,17.0,33.0,0.0,33.0,0.0,34.0,0.0,0.0,0.0,2013-11-06
Kayne Anderson Acquisition,0.0,6.125,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,27.0,27.0,2017-03-30
Keane Group,0.9844987976731887,41.25,28.0,20.0,49.0,24.0,43.0,35.0,35.0,33.0,91.0,100.0,54.0,41.0,45.0,57.0,54.0,43.0,35.0,48.0,39.0,2017-01-20
KemPharm,1.6739755307944897,16.0,0.0,0.0,0.0,12.0,18.0,6.0,26.0,18.0,48.0,100.0,41.0,24.0,6.0,18.0,12.0,6.0,18.0,35.0,17.0,2015-04-16
Kenexa,-0.4054650128700916,51.25,48.0,35.0,37.0,46.0,57.0,59.0,84.0,57.0,35.0,24.0,60.0,96.0,36.0,12.0,47.0,59.0,58.0,0.0,26.0,2005-06-23
Kensington Capital Acquisition,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,8.0,3.0,3.0,5.0,2.0,0.0,5.0,0.0,2.0,2020-06-26
Keros Therapeutics,1.8893966328897287,13.75,7.0,10.0,0.0,0.0,0.0,6.0,29.0,22.0,43.0,100.0,40.0,16.0,12.0,19.0,9.0,10.0,0.0,9.0,6.0,2020-04-08
Kezar Life Sciences,1.589234409198693,18.75,10.0,10.0,0.0,0.0,0.0,51.0,10.0,30.0,49.0,100.0,10.0,10.0,10.0,21.0,21.0,0.0,20.0,10.0,10.0,2018-06-21
KiOR,0.3566748010816476,23.25,18.0,12.0,22.0,22.0,31.0,20.0,15.0,34.0,30.0,100.0,51.0,29.0,34.0,20.0,17.0,29.0,24.0,22.0,14.0,2011-06-24
"Kimbell Royalty Partners, LP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-03
Kinder Morgan,0.6061355510451718,18.75,21.0,20.0,15.0,11.0,16.0,19.0,19.0,17.0,33.0,53.0,36.0,27.0,24.0,24.0,25.0,22.0,22.0,22.0,25.0,2011-02-11
Kindred Biosciences,14.603968372873895,6.5,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,22.0,100.0,16.0,17.0,0.0,7.0,36.0,7.0,7.0,15.0,14.0,2013-12-12
Kingsoft Cloud Holdings,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,93.0,100.0,54.0,34.0,20.0,13.0,7.0,35.0,21.0,22.0,2020-05-08
Kiniksa Pharmaceuticals,1.6341295189276628,17.375,8.0,0.0,0.0,0.0,33.0,8.0,41.0,16.0,41.0,100.0,66.0,25.0,16.0,16.0,0.0,24.0,24.0,8.0,42.0,2018-05-24
Kinsale Capital Group,15.59046307836746,22.375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,59.0,80.0,40.0,21.0,42.0,0.0,19.0,20.0,0.0,0.0,0.0,2016-07-28
Kips Bay Medical,0.575363901848112,15.25,36.0,18.0,20.0,0.0,18.0,34.0,0.0,0.0,32.0,100.0,33.0,0.0,33.0,49.0,0.0,33.0,0.0,0.0,33.0,2011-02-11
Kismet Acquisition One,0.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,49.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-06
Kite Pharma,0.967583373630601,12.5,11.0,4.0,4.0,7.0,9.0,27.0,10.0,14.0,25.0,50.0,46.0,19.0,21.0,15.0,17.0,15.0,7.0,6.0,14.0,2014-06-20
Kite Realty Group Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,2004-08-10
Knoll,-0.11551286485839762,53.875,32.0,59.0,57.0,56.0,62.0,54.0,48.0,46.0,49.0,55.0,47.0,57.0,54.0,57.0,53.0,54.0,53.0,65.0,61.0,2004-12-13
Kodiak Sciences,1.098610622004221,6.0,0.0,8.0,8.0,4.0,4.0,4.0,8.0,0.0,12.0,100.0,33.0,16.0,24.0,16.0,4.0,4.0,4.0,0.0,4.0,2018-10-04
Kona Grill,0.19415597242415972,44.5,76.0,20.0,39.0,52.0,39.0,45.0,39.0,71.0,51.0,95.0,57.0,47.0,52.0,100.0,39.0,48.0,43.0,53.0,16.0,2005-08-15
KongZhong,15.424948670398354,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,20.0,17.0,0.0,0.0,33.0,16.0,0.0,0.0,0.0,2004-07-08
Koppers Holdings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,2006-01-31
Kosmos Energy,0.14841994994587981,25.5,22.0,11.0,25.0,32.0,11.0,25.0,30.0,41.0,29.0,100.0,28.0,32.0,25.0,54.0,54.0,36.0,18.0,40.0,37.0,2011-05-11
Kraton Performance Polymers,0.0,6.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,100.0,58.0,0.0,94.0,46.0,0.0,0.0,0.0,46.0,0.0,2009-12-17
Krystal Biotech,1.5141273780844196,43.25,0.0,0.0,15.0,72.0,0.0,58.0,29.0,72.0,100.0,71.0,29.0,14.0,0.0,57.0,0.0,14.0,27.0,27.0,0.0,2017-09-20
Kubient,0.0,3.125,3.0,3.0,3.0,6.0,3.0,0.0,0.0,7.0,3.0,92.0,16.0,22.0,37.0,6.0,9.0,25.0,10.0,6.0,10.0,2020-08-12
Kura Sushi USA,15.424948670398354,12.25,16.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,50.0,83.0,100.0,65.0,32.0,47.0,31.0,46.0,15.0,30.0,15.0,2019-08-01
Kymera Therapeutics,0.25131411082099153,9.5,7.0,2.0,7.0,21.0,16.0,7.0,7.0,7.0,9.0,100.0,34.0,15.0,5.0,7.0,4.0,11.0,5.0,5.0,2.0,2020-08-21
LAIX,0.6623752283327207,16.75,20.0,22.0,4.0,26.0,11.0,22.0,4.0,13.0,32.0,100.0,43.0,35.0,49.0,28.0,26.0,42.0,26.0,17.0,19.0,2018-09-27
LDK Solar,1.049820267359402,7.25,0.0,0.0,0.0,4.0,7.0,4.0,3.0,30.0,10.0,82.0,19.0,13.0,10.0,10.0,13.0,16.0,23.0,10.0,29.0,2007-05-31
LDR Holding,1.3862937611201906,25.5,0.0,0.0,27.0,52.0,25.0,0.0,0.0,50.0,50.0,100.0,0.0,25.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,2013-10-09
LF Capital Acquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-20
LGI Homes,0.24459843403087023,42.125,52.0,43.0,36.0,37.0,42.0,48.0,37.0,41.0,53.0,79.0,42.0,51.0,36.0,65.0,44.0,70.0,75.0,95.0,81.0,2013-11-07
LGL Systems Acquisition,15.444751293772967,12.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,51.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-07
LHC Group,-14.316286451937186,17.0,100.0,0.0,68.0,0.0,35.0,33.0,0.0,0.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,66.0,33.0,67.0,33.0,2005-06-08
LINE Corporation,-0.03774032086034129,54.0,53.0,47.0,55.0,38.0,68.0,65.0,55.0,52.0,52.0,100.0,70.0,54.0,56.0,61.0,61.0,47.0,77.0,60.0,61.0,2016-07-14
LIV Capital Acquisition,0.0,4.375,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,36.0,38.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2019-12-11
LIZHI,0.08701133911085845,20.875,27.0,28.0,21.0,14.0,16.0,11.0,30.0,23.0,24.0,100.0,29.0,39.0,23.0,23.0,28.0,33.0,17.0,22.0,34.0,2020-01-17
LMP Automotive Holdings,14.403297778421795,6.125,0.0,0.0,0.0,6.0,0.0,0.0,6.0,19.0,18.0,31.0,100.0,13.0,0.0,0.0,12.0,18.0,12.0,6.0,12.0,2019-12-05
"LRR Energy, L.P.",16.097893045681612,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,95.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2011-11-11
La Quinta Holdings,15.702580358511796,11.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,66.0,67.0,69.0,23.0,0.0,0.0,0.0,0.0,25.0,0.0,100.0,2014-04-09
Ladder Capital,0.5368010008575328,38.375,47.0,38.0,38.0,48.0,12.0,21.0,50.0,35.0,65.0,100.0,35.0,70.0,44.0,60.0,61.0,44.0,44.0,40.0,50.0,2014-02-06
Landcadia Holdings,0.0,6.375,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,100.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-05-26
Landcadia Holdings II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2019-05-07
Landmark Infrastructure Partners LP,0.0,12.75,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0,100.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-14
Lantern Pharma,-0.16705394480314384,13.0,0.0,7.0,11.0,15.0,0.0,22.0,15.0,23.0,11.0,100.0,75.0,4.0,19.0,20.0,8.0,12.0,4.0,4.0,12.0,2020-06-11
Lantheus Holdings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,2015-06-25
Laredo Petroleum Holdings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-15
Las Vegas Sands,1.1378324582319346,15.125,13.0,10.0,12.0,13.0,0.0,9.0,16.0,22.0,39.0,100.0,24.0,21.0,57.0,21.0,14.0,18.0,31.0,2.0,11.0,2004-12-14
Laureate Education,-0.09180751551494337,24.625,42.0,29.0,29.0,11.0,16.0,28.0,27.0,31.0,26.0,100.0,49.0,28.0,28.0,29.0,47.0,40.0,22.0,49.0,34.0,2017-02-01
Lazard,0.1031842149223623,48.625,70.0,40.0,61.0,43.0,49.0,42.0,63.0,40.0,51.0,75.0,55.0,51.0,52.0,42.0,40.0,50.0,47.0,100.0,49.0,2005-05-04
Lazard Ltd.,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,100.0,0.0,2005-05-04
Le Gaga Holdings Limited,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,34.0,35.0,68.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,2010-10-29
LeMaitre Vascular,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,100.0,0.0,17.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2006-10-18
